"USAF","date","admin_lvl1_name","country_iso2_id","country_name","admin_lvl1_id","period_date","dengue_total_cases","LAT","LON","ELEV(M)","wban","yearmoda","temp","dewp","slp","stp","visib","wdsp","mxspd","gust","max","min","prcp","sndp","frshtt"
434210,2012-04-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20120401,26,8.301,80.428,98.8,99999,20120401,82.1,73.8,1010.7,1000.5,9.3,0.9,4.1,999.9,94,74,0.03,999.9,10
434210,2012-05-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20120501,29,8.301,80.428,98.8,99999,20120501,83.2,75.3,1008.1,997.9,10.1,1.9,2.9,999.9,91,77,0,999.9,0
434210,2012-06-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20120601,56,8.301,80.428,98.8,99999,20120601,85.4,75.4,1005.5,995.3,9.3,3.8,8,999.9,94,79,0,999.9,0
434210,2012-07-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20120701,31,8.301,80.428,98.8,99999,20120701,83.1,74.5,1005.2,995.1,11.2,4,6,999.9,91,77,0,999.9,0
434210,2012-08-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20120801,34,8.301,80.428,98.8,99999,20120801,84.4,71,1009.7,999.5,9.3,2.3,4.1,999.9,95,76,0,999.9,0
434210,2012-09-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20120901,26,8.301,80.428,98.8,99999,20120901,84.7,73.3,1007.9,997.7,8.5,2.1,5.1,999.9,95,76,0,999.9,0
434210,2012-10-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20121001,27,8.301,80.428,98.8,99999,20121001,84.6,71.2,1009.5,999.3,9.3,1.8,2.9,999.9,96,76,0,999.9,0
434210,2012-11-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20121101,34,8.301,80.428,98.8,99999,20121101,76.3,73.5,1008.6,998.4,9.3,1.3,2.9,999.9,80,72,2.46,999.9,10000
434210,2012-12-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20121201,119,8.301,80.428,98.8,99999,20121201,76.7,68.2,1010.7,1000.5,9.3,0.6,1,999.9,86,68,0,999.9,0
434210,2013-01-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130101,80,8.301,80.428,98.8,99999,20130101,79.5,73.8,1010.5,1000.3,9.3,1,2.9,999.9,86.7,74,0,999.9,0
434210,2013-02-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130201,74,8.301,80.428,98.8,99999,20130201,77.8,70.8,1013.1,1002.9,9.3,1.2,2.9,999.9,88.7,68,0,999.9,0
434210,2013-03-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130301,90,8.301,80.428,98.8,99999,20130301,80.2,71,1010.9,1000.7,11.7,0.8,1.9,999.9,90.9,71,0,999.9,0
434210,2013-04-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130401,36,8.301,80.428,98.8,99999,20130401,85.5,77.2,1009.6,999.4,11.7,0.6,1.9,999.9,94.8,78,0,999.9,0
434210,2013-05-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130501,47,8.301,80.428,98.8,99999,20130501,82.3,75.2,1007.4,997.2,9.3,1.2,5.1,999.9,95.5,75.9,0,999.9,10010
434210,2013-06-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130601,28,8.301,80.428,98.8,99999,20130604,81.9,75.1,1006.4,996.2,12.4,2.7,2.9,999.9,91.9,79.9,0,999.9,0
434210,2013-07-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130701,23,8.301,80.428,98.8,99999,20130701,82.6,72.7,1007.5,997.3,12.4,3.1,6,999.9,91.9,76,0,999.9,0
434210,2013-08-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130801,33,8.301,80.428,98.8,99999,20130801,84.4,72,1006.9,996.7,12.4,7.1,9.9,999.9,93.2,78,0,999.9,0
434210,2013-09-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20130901,38,8.301,80.428,98.8,99999,20130901,82.9,74.6,1008.7,998.5,12.4,1.5,4.1,999.9,93.2,75,0.38,999.9,0
434210,2013-10-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20131001,28,8.301,80.428,98.8,99999,20131001,83.5,72.7,1007.1,996.9,12.4,2.5,4.1,999.9,93.7,76,0,999.9,0
434210,2013-11-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20131101,30,8.301,80.428,98.8,99999,20131101,80.5,75.8,1010.6,1000.4,12.4,0.2,1.9,999.9,91.6,74,0.15,999.9,10000
434210,2013-12-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20131201,63,8.301,80.428,98.8,99999,20131201,76.6,74,1011.7,1001.5,12.4,1.9,2.9,999.9,81.7,73,0.46,999.9,10000
434210,2014-01-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140101,68,8.301,80.428,98.8,99999,20140101,77.5,68.8,1012.3,1002.1,12.4,1.2,2.9,999.9,87.3,71,0,999.9,0
434210,2014-02-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140201,44,8.301,80.428,98.8,99999,20140201,79.2,73.4,1012.1,1001.9,12.4,1.4,4.1,999.9,88.3,74,0.06,999.9,10000
434210,2014-03-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140301,27,8.301,80.428,98.8,99999,20140301,79.6,71.1,1011.2,1001,12.4,0.8,1.9,999.9,90.5,71,0,999.9,0
434210,2014-04-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140401,39,8.301,80.428,98.8,99999,20140401,85.7,71.6,1008.4,998.2,12.4,0.8,1.9,999.9,99.1,74,0,999.9,0
434210,2014-05-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140501,27,8.301,80.428,98.8,99999,20140501,80.8,75.1,1008.7,998.5,12.4,0.5,1.9,999.9,91.8,75,0,999.9,10010
434210,2014-06-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140601,61,8.301,80.428,98.8,99999,20140601,85.4,78.1,1005.8,995.6,12.4,2.2,2.9,999.9,93.7,79,0,999.9,0
434210,2014-07-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140701,89,8.301,80.428,98.8,99999,20140701,83.4,74.3,1008.8,998.6,12.4,4,5.1,999.9,91.6,76,0.06,999.9,0
434210,2014-08-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140801,39,8.301,80.428,98.8,99999,20140801,83.8,73.9,1008.2,998,12.4,3.1,4.1,999.9,91.6,79,0,999.9,0
434210,2014-09-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20140901,25,8.301,80.428,98.8,99999,20140901,83.3,73.6,1007.1,996.9,12.4,3.5,6,999.9,92.7,77,0,999.9,0
434210,2014-10-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20141001,51,8.301,80.428,98.8,99999,20141001,80,74.3,1010.5,1000.3,12.4,0.7,1.9,999.9,91.9,73,0,999.9,0
434210,2014-11-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20141101,54,8.301,80.428,98.8,99999,20141101,78.7,74,1010.3,1000.1,12.4,0.1,1,999.9,86.7,73,0,999.9,10000
434210,2014-12-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20141201,108,8.301,80.428,98.8,99999,20141201,80.7,75.7,1008.4,998.2,12.4,0.6,1.9,999.9,89.2,74,0.72,999.9,0
434210,2015-01-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150101,122,8.301,80.428,98.8,99999,20150101,81,75.2,1010,999.8,12.4,0.7,1.9,999.9,89.1,75,0,999.9,0
434210,2015-02-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150201,78,8.301,80.428,98.8,99999,20150201,78.8,72,1013.3,1003.1,12.4,1.1,1.9,999.9,88.9,70,0,999.9,0
434210,2015-03-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150301,27,8.301,80.428,98.8,99999,20150301,82.5,73.1,1011,1000.8,12.4,1.8,2.9,999.9,92.3,74,0,999.9,0
434210,2015-04-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150401,18,8.301,80.428,98.8,99999,20150401,83.7,74.6,1010.5,1000.3,12.4,0.5,1.9,999.9,97.5,76.8,0,999.9,10
434210,2015-05-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150501,12,8.301,80.428,98.8,99999,20150501,83.4,75.1,1010.1,999.9,11.7,2.1,4.1,999.9,93.6,76,0,999.9,10010
434210,2015-06-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150601,15,8.301,80.428,98.8,99999,20150601,82.9,76.3,1007.3,997.1,12.4,4.6,9.9,999.9,90.9,78,0,999.9,10000
434210,2015-07-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150701,18,8.301,80.428,98.8,99999,20150701,84.1,75.1,1010.9,1000.7,12.4,3,6,999.9,93.9,77,0,999.9,0
434210,2015-08-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150801,13,8.301,80.428,98.8,99999,20150801,84.2,73.1,1010.2,1000,12.4,3.1,4.1,999.9,95.7,76,0,999.9,0
434210,2015-09-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20150901,14,8.301,80.428,98.8,99999,20150901,85.1,74.9,1008.3,998.1,12.4,3.4,5.1,999.9,95.7,75,0,999.9,0
434210,2015-10-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20151001,12,8.301,80.428,98.8,99999,20151001,82.2,73.1,1011.1,1000.8,12.4,0.8,2.9,999.9,91.4,73,0.02,999.9,0
434210,2015-11-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20151101,29,8.301,80.428,98.8,99999,20151101,79,74.8,1011.4,1001.2,10.9,1.1,5.1,999.9,90.5,73,0,999.9,10010
434210,2015-12-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20151201,43,8.301,80.428,98.8,99999,20151201,79.3,75.2,1010,999.8,12.4,0.8,2.9,999.9,90.1,75.4,0.04,999.9,10000
434210,2016-01-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160101,98,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-02-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160201,65,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-03-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160301,33,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-04-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160401,50,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-05-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160501,29,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-06-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160601,40,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-07-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160701,137,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-08-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160801,90,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434210,2016-09-01,"anuradhapura","LKA","Sri Lanka","LK.AD",20160901,68,8.301,80.428,98.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2010-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20100101,208,8.033,79.833,2,99999,20100101,78,70.4,1010.1,1009.8,14.3,3.5,8,999.9,86,70,0,999.9,0
434240,2010-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20100201,189,8.033,79.833,2,99999,20100201,80.1,71.9,1012.1,1011.8,13,3.7,8,999.9,87,72,0,999.9,0
434240,2010-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20100301,86,8.033,79.833,2,99999,20100301,82.9,69.6,1011.4,1011.2,14.7,3.4,8.9,999.9,95,71,0,999.9,0
434240,2010-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20100401,50,8.033,79.833,2,99999,20100401,87.5,80.2,1008.5,1008.3,14.7,4.3,6,999.9,94,79,0,999.9,0
434240,2010-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20100501,51,8.033,79.833,2,99999,20100501,83.6,80.1,1009,1008.7,13.1,2.3,5.1,999.9,89.2,74,0.52,999.9,0
434240,2010-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20100601,106,8.033,79.833,2,99999,20100601,86.1,77.5,1007.8,1007.5,14.3,6.8,8,999.9,91,81,0,999.9,0
434240,2010-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20100701,137,8.033,79.833,2,99999,20100701,82.3,75.5,1006.7,1006.4,14.3,8.6,12,999.9,86,79,0,999.9,0
434240,2010-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20100801,82,8.033,79.833,2,99999,20100801,83.4,75.5,1008.2,1007.9,14.3,4.2,8.9,999.9,91,76,0,999.9,0
434240,2010-09-01,"puttalam","LKA","Sri Lanka","LK.PX",20100901,49,8.033,79.833,2,99999,20100901,82.4,75.3,1008.5,1008.2,14.3,5,6,999.9,87,77,0,999.9,0
434240,2010-10-01,"puttalam","LKA","Sri Lanka","LK.PX",20101001,31,8.033,79.833,2,99999,20101001,79.7,75.5,1005.8,1005.6,13.7,2.1,8,999.9,86,74,0,999.9,10000
434240,2010-11-01,"puttalam","LKA","Sri Lanka","LK.PX",20101101,25,8.033,79.833,2,99999,20101101,83.1,75.5,1006.8,1006.5,14.3,3.8,6,999.9,88,76,0.01,999.9,0
434240,2010-12-01,"puttalam","LKA","Sri Lanka","LK.PX",20101201,45,8.033,79.833,2,99999,20101201,77.4,74.7,1006.8,1006.5,13,1.6,5.1,999.9,82,73,0.98,999.9,10000
434240,2011-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20110101,72,8.033,79.833,2,99999,20110101,77.2,73.9,1007,1006.7,14,1,2.9,999.9,84,71,0,999.9,10000
434240,2011-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20110201,64,8.033,79.833,2,99999,20110201,76.8,73.4,1009.7,1009.4,9.2,4.6,8,999.9,85,72,0,999.9,10000
434240,2011-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20110301,49,8.033,79.833,2,99999,20110301,77.7,73.8,1009.2,1008.9,14.3,2.8,9.9,999.9,86,72,0.36,999.9,10000
434240,2011-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20110401,28,8.033,79.833,2,99999,20110401,83.6,76.2,1009.1,1008.9,14.3,2.1,6,999.9,90,74,0,999.9,0
434240,2011-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20110501,21,8.033,79.833,2,99999,20110501,85.7,78.6,1007.2,1007,14.3,6.1,8,999.9,89,81,0,999.9,10000
434240,2011-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20110601,52,8.033,79.833,2,99999,20110601,83.4,77.9,1007.4,1007,14.1,8.8,12,999.9,88,80,0.01,999.9,10000
434240,2011-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20110701,62,8.033,79.833,2,99999,20110701,84.1,77,1006.7,1006.4,14.3,3.5,8,999.9,90,79.3,0,999.9,0
434240,2011-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20110801,23,8.033,79.833,2,99999,20110801,83.5,75.7,1006.5,1006.3,14.3,8.5,11.1,999.9,88,79,0,999.9,0
434240,2011-09-01,"puttalam","LKA","Sri Lanka","LK.PX",20110901,31,8.033,79.833,2,99999,20110901,83.5,76,1006.2,1005.9,14.3,8.9,12,999.9,88,79,0,999.9,0
434240,2011-10-01,"puttalam","LKA","Sri Lanka","LK.PX",20111001,27,8.033,79.833,2,99999,20111001,83.6,78.3,1008.2,1008,14.3,5.7,8.9,999.9,87.8,78.4,0,999.9,0
434240,2011-11-01,"puttalam","LKA","Sri Lanka","LK.PX",20111101,40,8.033,79.833,2,99999,20111101,79.2,75.3,1007.9,1007.6,13.9,3.5,6,999.9,85,75,0.28,999.9,10000
434240,2011-12-01,"puttalam","LKA","Sri Lanka","LK.PX",20111201,102,8.033,79.833,2,99999,20111201,79.9,75.4,1008.6,1008.3,14.3,2.1,6,999.9,87,74,0.03,999.9,0
434240,2012-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20120101,131,8.033,79.833,2,99999,20120101,77.9,72.1,1010,1009.7,14.1,1.5,2.9,999.9,86,68,0,999.9,0
434240,2012-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20120201,101,8.033,79.833,2,99999,20120201,78.4,68.4,1010.4,1010.2,14.3,4.2,8,999.9,89,68,0,999.9,0
434240,2012-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20120301,69,8.033,79.833,2,99999,20120301,82.1,75.3,1007,1006.8,14.3,2.7,8.9,999.9,89,73,0,999.9,0
434240,2012-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20120401,55,8.033,79.833,2,99999,20120401,82,73.9,1009.5,1009.3,14.3,1.8,2.9,999.9,91,71,0.08,999.9,0
434240,2012-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20120501,98,8.033,79.833,2,99999,20120501,85.8,76,1007.3,1007,14.3,7.5,9.9,999.9,90,82,0,999.9,0
434240,2012-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20120601,178,8.033,79.833,2,99999,20120601,85.4,77,1005.4,1005.1,14.3,9.3,11.1,999.9,90,82,0,999.9,0
434240,2012-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20120701,98,8.033,79.833,2,99999,20120701,83.1,76.2,1005.3,1005,14.3,8.1,11.1,999.9,89,79,0,999.9,0
434240,2012-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20120801,142,8.033,79.833,2,99999,20120801,84.5,75,1009.9,1009.6,14.3,6.6,8.9,999.9,89,80,0,999.9,0
434240,2012-09-01,"puttalam","LKA","Sri Lanka","LK.PX",20120901,253,8.033,79.833,2,99999,20120901,83.9,75.8,1007.6,1007.4,14.3,6.9,9.9,999.9,89,79,0.07,999.9,0
434240,2012-10-01,"puttalam","LKA","Sri Lanka","LK.PX",20121001,159,8.033,79.833,2,99999,20121001,83.7,74.9,1009,1008.8,14.3,5.5,8.9,999.9,89,79.2,0,999.9,0
434240,2012-11-01,"puttalam","LKA","Sri Lanka","LK.PX",20121101,251,8.033,79.833,2,99999,20121101,77.7,75.2,1007.8,1007.5,12.5,3,8,999.9,82,73,3.31,999.9,10000
434240,2012-12-01,"puttalam","LKA","Sri Lanka","LK.PX",20121201,265,8.033,79.833,2,99999,20121201,77.2,67.2,1009.8,1009.6,14.3,4.4,8,999.9,85,69,0,999.9,0
434240,2013-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20130101,175,8.033,79.833,2,99999,20130101,80.6,74.3,1010.1,1009.9,14.8,1.1,2.9,999.9,88,74,0,999.9,0
434240,2013-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20130201,170,8.033,79.833,2,99999,20130201,78.2,70.9,1012,1011.7,17.4,2.2,7,999.9,88,68,0,999.9,0
434240,2013-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20130301,98,8.033,79.833,2,99999,20130301,79.6,71.8,1009.9,1009.6,16.8,1.6,2.9,999.9,89,69,0,999.9,0
434240,2013-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20130401,67,8.033,79.833,2,99999,20130401,84.6,78.3,1009,1008.7,14.3,2.1,4.1,999.9,90,78,0,999.9,0
434240,2013-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20130501,53,8.033,79.833,2,99999,20130501,84.7,77.5,1006.7,1006.4,16.8,1.3,1.9,999.9,91,76,0.22,999.9,10000
434240,2013-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20130601,56,8.033,79.833,2,99999,20130601,81.8,76.7,1006.7,1006.5,17.4,2.8,4.1,999.9,84,76,0.46,999.9,0
434240,2013-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20130701,46,8.033,79.833,2,99999,20130701,83.3,74.5,1007.5,1007.3,14.3,7.6,9.9,999.9,87,80,0,999.9,0
434240,2013-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20130801,83,8.033,79.833,2,99999,20130801,84.3,76.4,1007,1006.8,17.4,10.5,15,999.9,89,79,0,999.9,0
434240,2013-09-01,"puttalam","LKA","Sri Lanka","LK.PX",20130901,39,8.033,79.833,2,99999,20130901,83.7,76.7,1008.1,1007.8,17.4,5.6,8,999.9,92,76,0.05,999.9,0
434240,2013-10-01,"puttalam","LKA","Sri Lanka","LK.PX",20131001,31,8.033,79.833,2,99999,20131001,84.3,75.9,1007,1006.8,17.4,7.1,9.9,999.9,88,80,0,999.9,0
434240,2013-11-01,"puttalam","LKA","Sri Lanka","LK.PX",20131101,51,8.033,79.833,2,99999,20131101,80.9,76.7,1009.8,1009.5,17.4,1,4.1,999.9,88,75,0.26,999.9,0
434240,2013-12-01,"puttalam","LKA","Sri Lanka","LK.PX",20131201,55,8.033,79.833,2,99999,20131201,77,74.8,1010.5,1010.2,17.4,1.3,2.9,999.9,82,73,0.58,999.9,0
434240,2014-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20140101,93,8.033,79.833,2,99999,20140101,77.6,69.4,1011,1010.7,17.4,4.1,8,999.9,88,68,0,999.9,0
434240,2014-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20140201,42,8.033,79.833,2,99999,20140201,81,73.2,1010.8,1010.6,17.4,2.6,6,999.9,90,73,0,999.9,0
434240,2014-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20140301,42,8.033,79.833,2,99999,20140301,82.4,72.1,1010.2,1009.9,17.4,2.6,5.1,999.9,93,72,0,999.9,0
434240,2014-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20140401,27,8.033,79.833,2,99999,20140401,85.4,76.7,1007.7,1007.4,17.4,4,8,999.9,91,73,0,999.9,0
434240,2014-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20140501,34,8.033,79.833,2,99999,20140501,81.3,77.2,1007.9,1007.6,16.8,0.7,2.9,999.9,90,74,0.8,999.9,0
434240,2014-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20140601,83,8.033,79.833,2,99999,20140601,86.5,80.4,1005.5,1005.2,17.4,5.4,7,999.9,90,83,0,999.9,0
434240,2014-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20140701,101,8.033,79.833,2,99999,20140701,84.6,77.2,1008.5,1008.2,17.4,6.9,11.1,999.9,88,80,0.16,999.9,0
434240,2014-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20140801,65,8.033,79.833,2,99999,20140801,83.5,76.1,1007.9,1007.6,17.4,8.4,13,999.9,88,79,0,999.9,0
434240,2014-09-01,"puttalam","LKA","Sri Lanka","LK.PX",20140901,39,8.033,79.833,2,99999,20140901,83.6,78.3,1006.8,1006.6,17.4,6.4,8.9,999.9,88,80.2,0,999.9,0
434240,2014-10-01,"puttalam","LKA","Sri Lanka","LK.PX",20141001,84,8.033,79.833,2,99999,20141001,80,74.8,1009.8,1009.5,17.4,0.6,2.9,999.9,88,74,0.11,999.9,10010
434240,2014-11-01,"puttalam","LKA","Sri Lanka","LK.PX",20141101,147,8.033,79.833,2,99999,20141101,81,75.7,1009.6,1009.3,17.4,0,999.9,999.9,87,74,0,999.9,0
434240,2014-12-01,"puttalam","LKA","Sri Lanka","LK.PX",20141201,159,8.033,79.833,2,99999,20141201,78.8,76.2,1007.7,1007.4,15.7,3,8,999.9,85,74,0.19,999.9,10000
434240,2015-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20150101,256,8.033,79.833,2,99999,20150101,81.1,76.4,1008.8,1008.5,16.8,0.5,1.9,999.9,87.1,75,0.24,999.9,0
434240,2015-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20150201,85,8.033,79.833,2,99999,20150201,78.3,71.9,1012.2,1012,17.4,3.6,6,999.9,88.9,68,0,999.9,0
434240,2015-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20150301,34,8.033,79.833,2,99999,20150301,82.3,76,1010.2,1009.9,17.2,2,5.1,999.9,90.5,75.2,0,999.9,10000
434240,2015-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20150401,20,8.033,79.833,2,99999,20150401,81.4,76,1009.7,1009.4,17.4,0.7,1.9,999.9,90.3,74.8,0,999.9,10000
434240,2015-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20150501,32,8.033,79.833,2,99999,20150501,85.3,77.8,1009.2,1008.9,17.4,3.4,6,999.9,92.1,78,0,999.9,0
434240,2015-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20150601,42,8.033,79.833,2,99999,20150601,83.8,77.3,1007.2,1006.9,17.4,4.6,8,999.9,88.7,80.2,0.01,999.9,10000
434240,2015-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20150701,65,8.033,79.833,2,99999,20150701,85.4,77.4,1010.3,1010,17.4,6.6,8.9,999.9,91,79,0,999.9,0
434240,2015-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20150801,14,8.033,79.833,2,99999,20150801,84.4,77.7,1009.8,1009.5,17.4,5.8,7,999.9,89.6,81,0,999.9,0
434240,2015-09-01,"puttalam","LKA","Sri Lanka","LK.PX",20150901,12,8.033,79.833,2,99999,20150901,85.7,77,1007.7,1007.4,17.4,5.6,8.9,999.9,91,79,0,999.9,0
434240,2015-10-01,"puttalam","LKA","Sri Lanka","LK.PX",20151001,23,8.033,79.833,2,99999,20151001,83.1,76.5,1010.7,1010.4,17.4,0,999.9,999.9,89.6,75,0.09,999.9,0
434240,2015-11-01,"puttalam","LKA","Sri Lanka","LK.PX",20151101,77,8.033,79.833,2,99999,20151101,80.9,76.2,1010.2,1009.9,17.4,2.2,4.1,999.9,88.7,75,0,999.9,10010
434240,2015-12-01,"puttalam","LKA","Sri Lanka","LK.PX",20151201,79,8.033,79.833,2,99999,20151201,79.2,76.1,1009.4,1009.1,17.4,0.6,1.9,999.9,87.3,75,0.06,999.9,10000
434240,2016-01-01,"puttalam","LKA","Sri Lanka","LK.PX",20160101,206,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-02-01,"puttalam","LKA","Sri Lanka","LK.PX",20160201,160,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-03-01,"puttalam","LKA","Sri Lanka","LK.PX",20160301,63,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-04-01,"puttalam","LKA","Sri Lanka","LK.PX",20160401,74,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-05-01,"puttalam","LKA","Sri Lanka","LK.PX",20160501,53,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-06-01,"puttalam","LKA","Sri Lanka","LK.PX",20160601,87,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-07-01,"puttalam","LKA","Sri Lanka","LK.PX",20160701,143,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434240,2016-08-01,"puttalam","LKA","Sri Lanka","LK.PX",20160801,89,8.033,79.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
